Time (s),AIN0 (V),AIN1 (V)
22.328000,0.091879,0.091875
22.329000,0.091879,0.091875
22.330000,0.091888,0.091882
22.331000,0.091888,0.091885
22.332000,0.091888,0.091885
22.333000,0.091888,0.091885
22.334000,0.091888,0.091885
22.335000,0.091885,0.091885
22.336000,0.091891,0.091885
22.337000,0.091891,0.091885
22.338000,0.091894,0.091885
22.339000,0.091888,0.091891
22.340000,0.091894,0.091882
22.341000,0.091888,0.091888
22.342000,0.091894,0.091885
22.343000,0.091894,0.091888
22.344000,0.091894,0.091891
22.345000,0.091894,0.091888
22.346000,0.091894,0.091888
22.347000,0.091898,0.091898
22.348000,0.091986,0.091970
22.349000,0.092024,0.092021
22.350000,0.092053,0.092046
22.351000,0.092072,0.092068
22.352000,0.092084,0.092078
22.353000,0.092094,0.092094
22.354000,0.092100,0.092097
22.355000,0.092110,0.092100
22.356000,0.092106,0.092100
22.357000,0.092113,0.092106
22.358000,0.092122,0.092113
22.359000,0.092119,0.092113
22.360000,0.092122,0.092113
22.361000,0.092119,0.092116
22.362000,0.092119,0.092116
22.363000,0.092119,0.092116
22.364000,0.092119,0.092113
22.365000,0.091894,0.091885
22.366000,0.091705,0.091698
22.367000,0.091591,0.091588
22.368000,0.091521,0.091518
22.369000,0.091474,0.091471
22.370000,0.091439,0.091439
22.371000,0.091417,0.091414
22.372000,0.091398,0.091398
22.373000,0.091388,0.091382
22.374000,0.091372,0.091376
22.375000,0.091369,0.091369
22.376000,0.091363,0.091360
22.377000,0.091357,0.091357
22.378000,0.091357,0.091350
22.379000,0.091350,0.091350
22.380000,0.091357,0.091347
22.381000,0.091350,0.091347
22.382000,0.091347,0.091350
22.383000,0.091353,0.091347
22.384000,0.091347,0.091347
22.385000,0.091353,0.091341
22.386000,0.091350,0.091347
22.387000,0.091350,0.091341
22.388000,0.091344,0.091344
22.389000,0.091341,0.091338
22.390000,0.091255,0.091252
22.391000,0.091208,0.091208
22.392000,0.091183,0.091179
22.393000,0.091167,0.091164
22.394000,0.091151,0.091151
22.395000,0.091145,0.091145
22.396000,0.091138,0.091138
22.397000,0.091135,0.091132
22.398000,0.091132,0.091129
22.399000,0.091126,0.091129
22.400000,0.091123,0.091126
22.401000,0.091123,0.091119
22.402000,0.091123,0.091123
22.403000,0.091123,0.091123
22.404000,0.091119,0.091116
22.405000,0.091123,0.091123
22.406000,0.091119,0.091116
22.407000,0.091123,0.091113
22.408000,0.091123,0.091116
22.409000,0.091119,0.091119
22.410000,0.091116,0.091113
22.411000,0.091116,0.091116
22.412000,0.091119,0.091113
22.413000,0.091110,0.091116
22.414000,0.091116,0.091113
22.415000,0.091344,0.091347
22.416000,0.091537,0.091534
22.417000,0.091641,0.091641
22.418000,0.091714,0.091711
22.419000,0.091762,0.091755
22.420000,0.091800,0.091787
22.421000,0.091819,0.091819
22.422000,0.091841,0.091838
22.423000,0.091850,0.091850
22.424000,0.091866,0.091863
22.425000,0.091869,0.091863
22.426000,0.091879,0.091872
22.427000,0.091879,0.091875
22.428000,0.091882,0.091882
22.429000,0.091885,0.091885
22.430000,0.091885,0.091885
22.431000,0.091891,0.091888
22.432000,0.091974,0.091970
22.433000,0.091936,0.091926
22.434000,0.091913,0.091917
22.435000,0.091907,0.091901
22.436000,0.091904,0.091904
22.437000,0.091901,0.091898
22.438000,0.091898,0.091901
22.439000,0.091898,0.091894
22.440000,0.091898,0.091888
22.441000,0.091901,0.091894
22.442000,0.091891,0.091894
22.443000,0.091901,0.091894
22.444000,0.091898,0.091891
22.445000,0.091898,0.091891
22.446000,0.091894,0.091891
22.447000,0.091901,0.091885
22.448000,0.091898,0.091898
22.449000,0.091898,0.091891
22.450000,0.091898,0.091888
22.451000,0.091894,0.091898
22.452000,0.091894,0.091894
22.453000,0.091910,0.091901
22.454000,0.091898,0.091898
22.455000,0.091901,0.091898
22.456000,0.091901,0.091894
22.457000,0.091901,0.091894
22.458000,0.091894,0.091894
22.459000,0.091898,0.091888
22.460000,0.091894,0.091891
22.461000,0.091898,0.091891
22.462000,0.091898,0.091894
22.463000,0.091894,0.091894
22.464000,0.091901,0.091891
22.465000,0.091667,0.091657
22.466000,0.091474,0.091471
22.467000,0.091366,0.091363
22.468000,0.091300,0.091297
22.469000,0.091252,0.091246
22.470000,0.091214,0.091214
22.471000,0.091192,0.091192
22.472000,0.091176,0.091173
22.473000,0.091167,0.091157
22.474000,0.091151,0.091145
22.475000,0.091142,0.091145
22.476000,0.091138,0.091135
22.477000,0.091135,0.091135
22.478000,0.091135,0.091129
22.479000,0.091126,0.091126
22.480000,0.091132,0.091126
22.481000,0.091129,0.091123
22.482000,0.091129,0.091126
22.483000,0.091123,0.091116
22.484000,0.091123,0.091119
22.485000,0.091126,0.091123
22.486000,0.091123,0.091123
22.487000,0.091119,0.091116
22.488000,0.091126,0.091119
22.489000,0.091116,0.091113
22.490000,0.091116,0.091116
22.491000,0.091123,0.091119
22.492000,0.091116,0.091113
22.493000,0.091123,0.091116
22.494000,0.091119,0.091116
22.495000,0.091119,0.091116
22.496000,0.091116,0.091116
22.497000,0.091119,0.091116
22.498000,0.091119,0.091113
22.499000,0.091123,0.091116
23.000000,0.091116,0.091113
23.001000,0.091116,0.091116
23.002000,0.091116,0.091113
23.003000,0.091119,0.091110
23.004000,0.091116,0.091113
23.005000,0.091116,0.091113
23.006000,0.091113,0.091116
23.007000,0.091116,0.091113
23.008000,0.091119,0.091113
23.009000,0.091116,0.091110
23.010000,0.091116,0.091110
23.011000,0.091119,0.091110
23.012000,0.091116,0.091110
23.013000,0.091116,0.091116
23.014000,0.091116,0.091113
23.015000,0.091344,0.091338
23.016000,0.091531,0.091527
23.017000,0.091641,0.091638
23.018000,0.091714,0.091711
23.019000,0.091762,0.091758
23.020000,0.091838,0.091831
23.021000,0.091838,0.091834
23.022000,0.091844,0.091844
23.023000,0.091856,0.091850
23.024000,0.091860,0.091860
23.025000,0.091869,0.091863
23.026000,0.091869,0.091866
23.027000,0.091875,0.091869
23.028000,0.091875,0.091869
23.029000,0.091875,0.091875
23.030000,0.091875,0.091875
23.031000,0.091885,0.091879
23.032000,0.091879,0.091875
23.033000,0.091885,0.091875
23.034000,0.091882,0.091879
23.035000,0.091885,0.091875
23.036000,0.091882,0.091879
23.037000,0.091885,0.091882
23.038000,0.091882,0.091879
23.039000,0.091885,0.091879
23.040000,0.091885,0.091875
23.041000,0.091888,0.091879
23.042000,0.091882,0.091879
23.043000,0.091885,0.091885
23.044000,0.091885,0.091879
23.045000,0.091888,0.091882
23.046000,0.091888,0.091882
23.047000,0.091888,0.091882
23.048000,0.091891,0.091888
23.049000,0.091891,0.091885
23.050000,0.091888,0.091882
23.051000,0.091888,0.091885
23.052000,0.091882,0.091882
23.053000,0.091891,0.091882
23.054000,0.091891,0.091879
23.055000,0.091888,0.091882
23.056000,0.091885,0.091885
23.057000,0.091888,0.091882
23.058000,0.091888,0.091882
23.059000,0.091891,0.091882
23.060000,0.091885,0.091882
23.061000,0.091891,0.091879
23.062000,0.091885,0.091879
23.063000,0.091888,0.091882
23.064000,0.091888,0.091882
23.065000,0.091654,0.091648
23.066000,0.091461,0.091458
23.067000,0.091360,0.091353
23.068000,0.091290,0.091290
23.069000,0.091246,0.091240
23.070000,0.091211,0.091208
23.071000,0.091186,0.091186
23.072000,0.091176,0.091170
23.073000,0.091161,0.091154
23.074000,0.091148,0.091145
23.075000,0.091142,0.091138
23.076000,0.091132,0.091138
23.077000,0.091138,0.091135
23.078000,0.091129,0.091126
23.079000,0.091129,0.091119
23.080000,0.091126,0.091123
23.081000,0.091126,0.091123
23.082000,0.091126,0.091119
23.083000,0.091123,0.091123
23.084000,0.091119,0.091116
23.085000,0.091119,0.091116
23.086000,0.091119,0.091119
23.087000,0.091123,0.091116
23.088000,0.091119,0.091116
23.089000,0.091116,0.091113
23.090000,0.091119,0.091116
23.091000,0.091123,0.091116
23.092000,0.091119,0.091116
23.093000,0.091113,0.091116
23.094000,0.091113,0.091110
23.095000,0.091119,0.091113
23.096000,0.091116,0.091113
23.097000,0.091119,0.091116
23.098000,0.091119,0.091110
23.099000,0.091116,0.091110
23.100000,0.091116,0.091116
23.101000,0.091116,0.091116
23.102000,0.091113,0.091113
23.103000,0.091110,0.091116
23.104000,0.091116,0.091113
23.105000,0.091116,0.091113
23.106000,0.091110,0.091113
23.107000,0.091119,0.091116
23.108000,0.091208,0.091202
23.109000,0.091249,0.091246
23.110000,0.091274,0.091271
23.111000,0.091293,0.091290
23.112000,0.091306,0.091306
23.113000,0.091312,0.091309
23.114000,0.091316,0.091316
23.115000,0.091553,0.091553
23.116000,0.091749,0.091749
23.117000,0.091860,0.091856
23.118000,0.091932,0.091923
23.119000,0.091977,0.091974
23.120000,0.092015,0.092012
23.121000,0.092040,0.092037
23.122000,0.092062,0.092056
23.123000,0.092072,0.092072
23.124000,0.092084,0.092078
23.125000,0.092097,0.092087
23.126000,0.092103,0.092091
23.127000,0.092103,0.092097
23.128000,0.092106,0.092100
23.129000,0.092110,0.092100
23.130000,0.092106,0.092106
23.131000,0.092113,0.092106
23.132000,0.092113,0.092110
23.133000,0.092116,0.092116
23.134000,0.092116,0.092110
23.135000,0.092119,0.092110
23.136000,0.092116,0.092113
23.137000,0.092119,0.092110
23.138000,0.092116,0.092116
23.139000,0.092119,0.092110
23.140000,0.092119,0.092113
23.141000,0.092119,0.092116
23.142000,0.092116,0.092116
23.143000,0.092129,0.092122
23.144000,0.092125,0.092122
23.145000,0.092125,0.092122
23.146000,0.092122,0.092125
23.147000,0.092119,0.092116
23.148000,0.092125,0.092119
23.149000,0.092116,0.092106
23.150000,0.092030,0.092024
23.151000,0.091983,0.091980
23.152000,0.091961,0.091958
23.153000,0.091939,0.091939
23.154000,0.091926,0.091923
23.155000,0.091920,0.091913
23.156000,0.091913,0.091913
23.157000,0.091917,0.091910
23.158000,0.091907,0.091901
23.159000,0.091901,0.091901
23.160000,0.091904,0.091898
23.161000,0.091901,0.091901
23.162000,0.091901,0.091898
23.163000,0.091898,0.091898
23.164000,0.091901,0.091898
23.165000,0.091670,0.091664
23.166000,0.091474,0.091467
23.167000,0.091369,0.091363
23.168000,0.091303,0.091293
23.169000,0.091249,0.091252
23.170000,0.091217,0.091211
23.171000,0.091195,0.091189
23.172000,0.091173,0.091173
23.173000,0.091161,0.091161
23.174000,0.091151,0.091151
23.175000,0.091142,0.091145
23.176000,0.091138,0.091135
23.177000,0.091138,0.091135
23.178000,0.091135,0.091129
23.179000,0.091132,0.091126
23.180000,0.091129,0.091123
23.181000,0.091123,0.091129
23.182000,0.091126,0.091123
23.183000,0.091123,0.091123
23.184000,0.091126,0.091116
23.185000,0.091126,0.091119
23.186000,0.091126,0.091119
23.187000,0.091123,0.091116
23.188000,0.091123,0.091119
23.189000,0.091123,0.091123
23.190000,0.091123,0.091116
23.191000,0.091126,0.091126
23.192000,0.091205,0.091205
23.193000,0.091161,0.091161
23.194000,0.091145,0.091142
23.195000,0.091135,0.091135
23.196000,0.091132,0.091129
23.197000,0.091129,0.091126
23.198000,0.091129,0.091123
23.199000,0.091126,0.091119
23.200000,0.091119,0.091119
23.201000,0.091119,0.091116
23.202000,0.091119,0.091113
23.203000,0.091116,0.091110
23.204000,0.091116,0.091116
23.205000,0.091113,0.091113
23.206000,0.091116,0.091113
23.207000,0.091116,0.091110
23.208000,0.091116,0.091110
23.209000,0.091119,0.091110
23.210000,0.091116,0.091110
23.211000,0.091119,0.091110
23.212000,0.091116,0.091113
23.213000,0.091113,0.091110
23.214000,0.091113,0.091113
23.215000,0.091344,0.091344
23.216000,0.091534,0.091534
23.217000,0.091645,0.091635
23.218000,0.091711,0.091708
23.219000,0.091762,0.091758
23.220000,0.091793,0.091790
23.221000,0.091822,0.091815
23.222000,0.091834,0.091834
23.223000,0.091850,0.091844
23.224000,0.091863,0.091853
23.225000,0.091869,0.091863
23.226000,0.091875,0.091866
23.227000,0.091875,0.091872
23.228000,0.091882,0.091875
23.229000,0.091882,0.091879
23.230000,0.091888,0.091875
23.231000,0.091885,0.091882
23.232000,0.091885,0.091882
23.233000,0.091888,0.091888
23.234000,0.091891,0.091885
23.235000,0.091888,0.091888
23.236000,0.091894,0.091888
23.237000,0.091888,0.091882
23.238000,0.091901,0.091901
23.239000,0.091898,0.091888
23.240000,0.091898,0.091898
23.241000,0.091891,0.091891
23.242000,0.091894,0.091888
23.243000,0.091888,0.091888
23.244000,0.091894,0.091891
23.245000,0.091894,0.091891
23.246000,0.091894,0.091888
23.247000,0.091888,0.091888
23.248000,0.091891,0.091888
23.249000,0.091894,0.091888
23.250000,0.091894,0.091894
23.251000,0.091894,0.091891
23.252000,0.091898,0.091891
23.253000,0.091894,0.091888
23.254000,0.091894,0.091891
23.255000,0.091891,0.091891
23.256000,0.091898,0.091891
23.257000,0.091894,0.091888
23.258000,0.091901,0.091891
23.259000,0.091894,0.091894
23.260000,0.091894,0.091888
23.261000,0.091898,0.091891
23.262000,0.091894,0.091894
23.263000,0.091898,0.091888
23.264000,0.091894,0.091891
23.265000,0.091667,0.091660
23.266000,0.091474,0.091464
23.267000,0.091363,0.091360
23.268000,0.091293,0.091290
23.269000,0.091252,0.091246
23.270000,0.091214,0.091211
23.271000,0.091192,0.091192
23.272000,0.091170,0.091170
23.273000,0.091161,0.091154
23.274000,0.091154,0.091145
23.275000,0.091148,0.091138
23.276000,0.091176,0.091176
23.277000,0.091154,0.091148
23.278000,0.091138,0.091138
23.279000,0.091135,0.091129
23.280000,0.091129,0.091123
23.281000,0.091123,0.091119
23.282000,0.091126,0.091116
23.283000,0.091119,0.091116
23.284000,0.091116,0.091113
23.285000,0.091110,0.091113
23.286000,0.091113,0.091113
23.287000,0.091116,0.091113
23.288000,0.091113,0.091107
23.289000,0.091113,0.091110
23.290000,0.091113,0.091110
23.291000,0.091110,0.091113
23.292000,0.091113,0.091107
23.293000,0.091113,0.091110
23.294000,0.091110,0.091107
23.295000,0.091110,0.091104
23.296000,0.091107,0.091107
23.297000,0.091113,0.091107
23.298000,0.091110,0.091104
23.299000,0.091107,0.091104
23.300000,0.091107,0.091104
23.301000,0.091110,0.091107
23.302000,0.091107,0.091104
23.303000,0.091110,0.091100
23.304000,0.091104,0.091104
23.305000,0.091110,0.091104
23.306000,0.091110,0.091104
23.307000,0.091107,0.091100
23.308000,0.091110,0.091104
23.309000,0.091110,0.091100
23.310000,0.091107,0.091107
23.311000,0.091110,0.091107
23.312000,0.091104,0.091110
23.313000,0.091110,0.091107
23.314000,0.091110,0.091100
23.315000,0.091335,0.091335
23.316000,0.091527,0.091527
23.317000,0.091632,0.091629
23.318000,0.091701,0.091701
23.319000,0.091752,0.091749
23.320000,0.091781,0.091781
23.321000,0.091809,0.091809
23.322000,0.091831,0.091828
23.323000,0.091844,0.091838
23.324000,0.091853,0.091847
23.325000,0.091863,0.091856
23.326000,0.091866,0.091863
23.327000,0.091869,0.091869
23.328000,0.091879,0.091875
23.329000,0.091882,0.091875
23.330000,0.091885,0.091882
23.331000,0.091882,0.091885
23.332000,0.091888,0.091885
23.333000,0.091901,0.091894
23.334000,0.091891,0.091888
23.335000,0.091888,0.091891
23.336000,0.091888,0.091888
23.337000,0.091891,0.091885
23.338000,0.091891,0.091891
23.339000,0.091891,0.091885
23.340000,0.091894,0.091888
23.341000,0.091891,0.091888
23.342000,0.091891,0.091888
23.343000,0.091891,0.091888
23.344000,0.091891,0.091888
23.345000,0.091894,0.091888
23.346000,0.091894,0.091885
23.347000,0.091891,0.091885
23.348000,0.091894,0.091891
23.349000,0.091894,0.091888
23.350000,0.091894,0.091888
23.351000,0.091898,0.091888
23.352000,0.091894,0.091891
23.353000,0.091894,0.091888
23.354000,0.091894,0.091888
23.355000,0.091894,0.091888
23.356000,0.091898,0.091891
23.357000,0.091894,0.091888
23.358000,0.091891,0.091888
23.359000,0.091894,0.091888
23.360000,0.091894,0.091888
23.361000,0.091898,0.091891
23.362000,0.091894,0.091891
23.363000,0.091894,0.091888
23.364000,0.091891,0.091891
23.365000,0.091664,0.091654
23.366000,0.091471,0.091464
23.367000,0.091369,0.091366
23.368000,0.091385,0.091388
23.369000,0.091382,0.091382
23.370000,0.091379,0.091376
23.371000,0.091369,0.091369
23.372000,0.091369,0.091357
23.373000,0.091357,0.091357
23.374000,0.091357,0.091353
23.375000,0.091350,0.091350
23.376000,0.091353,0.091353
23.377000,0.091350,0.091344
23.378000,0.091353,0.091344
23.379000,0.091350,0.091344
23.380000,0.091344,0.091350
23.381000,0.091350,0.091341
23.382000,0.091344,0.091338
23.383000,0.091347,0.091341
23.384000,0.091344,0.091341
23.385000,0.091341,0.091344
23.386000,0.091347,0.091341
23.387000,0.091347,0.091338
23.388000,0.091341,0.091338
23.389000,0.091347,0.091338
23.390000,0.091344,0.091338
23.391000,0.091341,0.091338
23.392000,0.091344,0.091341
23.393000,0.091344,0.091341
23.394000,0.091341,0.091341
23.395000,0.091341,0.091338
23.396000,0.091341,0.091338
23.397000,0.091344,0.091338
23.398000,0.091344,0.091341
23.399000,0.091344,0.091344
23.400000,0.091341,0.091338
23.401000,0.091344,0.091338
23.402000,0.091341,0.091338
23.403000,0.091344,0.091341
23.404000,0.091341,0.091338
23.405000,0.091344,0.091341
23.406000,0.091341,0.091341
23.407000,0.091344,0.091341
23.408000,0.091344,0.091338
23.409000,0.091338,0.091335
23.410000,0.091249,0.091249
23.411000,0.091211,0.091205
23.412000,0.091179,0.091183
23.413000,0.091161,0.091157
23.414000,0.091148,0.091148
23.415000,0.091372,0.091369
23.416000,0.091556,0.091553
23.417000,0.091660,0.091657
23.418000,0.091724,0.091720
23.419000,0.091771,0.091765
23.420000,0.091806,0.091800
23.421000,0.091819,0.091819
23.422000,0.091841,0.091838
23.423000,0.091856,0.091847
23.424000,0.091863,0.091863
23.425000,0.091872,0.091869
23.426000,0.091879,0.091872
23.427000,0.091879,0.091875
23.428000,0.091894,0.091888
23.429000,0.091894,0.091888
23.430000,0.091888,0.091888
23.431000,0.091888,0.091885
23.432000,0.091891,0.091888
23.433000,0.091891,0.091888
23.434000,0.091891,0.091885
23.435000,0.091891,0.091885
23.436000,0.091891,0.091888
23.437000,0.091898,0.091891
23.438000,0.091894,0.091885
23.439000,0.091888,0.091894
23.440000,0.091898,0.091888
23.441000,0.091894,0.091894
23.442000,0.091894,0.091888
23.443000,0.091891,0.091894
23.444000,0.091894,0.091888
23.445000,0.091898,0.091888
23.446000,0.091894,0.091888
23.447000,0.091894,0.091891
23.448000,0.091891,0.091891
23.449000,0.091901,0.091891
23.450000,0.091901,0.091891
23.451000,0.091907,0.091898
23.452000,0.091977,0.091977
23.453000,0.091942,0.091936
23.454000,0.091926,0.091917
23.455000,0.091917,0.091913
23.456000,0.091907,0.091904
23.457000,0.091907,0.091901
23.458000,0.091904,0.091901
23.459000,0.091901,0.091898
23.460000,0.091901,0.091898
23.461000,0.091898,0.091894
23.462000,0.091894,0.091894
23.463000,0.091898,0.091898
23.464000,0.091904,0.091894
23.465000,0.091667,0.091660
23.466000,0.091477,0.091467
23.467000,0.091369,0.091363
23.468000,0.091297,0.091297
23.469000,0.091252,0.091246
23.470000,0.091217,0.091214
23.471000,0.091192,0.091189
23.472000,0.091173,0.091167
23.473000,0.091161,0.091154
23.474000,0.091154,0.091151
23.475000,0.091145,0.091138
23.476000,0.091142,0.091142
23.477000,0.091135,0.091132
23.478000,0.091129,0.091126
23.479000,0.091129,0.091126
23.480000,0.091129,0.091126
23.481000,0.091123,0.091119
23.482000,0.091126,0.091119
23.483000,0.091123,0.091116
23.484000,0.091123,0.091116
23.485000,0.091119,0.091116
23.486000,0.091119,0.091116
23.487000,0.091123,0.091116
23.488000,0.091119,0.091113
23.489000,0.091116,0.091123
23.490000,0.091116,0.091119
23.491000,0.091123,0.091116
23.492000,0.091123,0.091116
23.493000,0.091116,0.091116
23.494000,0.091116,0.091123
23.495000,0.091116,0.091116
23.496000,0.091116,0.091113
23.497000,0.091113,0.091113
23.498000,0.091116,0.091116
23.499000,0.091113,0.091110
24.000000,0.091119,0.091110
24.001000,0.091119,0.091113
24.002000,0.091116,0.091110
24.003000,0.091116,0.091110
24.004000,0.091116,0.091113
